ID,Omschrijving,Product
1339072,"XXXX XXXX, I filled out paperwork for the XXXX XXXX XXXX claims insurance which covers my auto and visa payment and I discussed payment arrangements with NFCU and made payments on XXXX XXXX, XXXX, XXXX XXXX XXXX & XXXX XXXX XXXX while my account was placed in a XXXX ( NFCU Vehicle Payment Protection Plan ) status. Although, all the correct paperwork was filed my account was placed in the NFCU Collection Department and giving a "" Delinquent Status '' & every other day I was called about making a payment while also receiving XXXX dollar checking overdraft fee & on XXXX XXXX XXXX the NFCU Collection Department took it upon themselves to raid all my NFCU accounts including my spouse 's withdrawing at least {$550.00} and applied it to the auto loan. My NFCU Vehicle Payment Protection Plan claim with XXXX XXXX XXXX was approved during this period and a payment of {$820.00} was made to NFCU on XXXX XXXX, XXXX canceling payments that I had made from the period of XXXX XXXX XXXX XXXX while determining if any additional payments were to be cancelled for XXXX. On XXXX XXXX, XXXX NFCU collection department took out {$830.00} from my account interfering with my efforts to pay my other bills. These unauthorized withdrawals by NFCU, late charge fees and harassing phone calls keep happening that my spouse closed all her accounts with NFCU and I closed my checking account but I was informed this month ( XXXX XXXX XXXX ) by NFCU collection department that they were still trying to collect from that closed account and that I owed almost {$300.00} in late fees from a "" closed '' checking account. They also wanted me to reopen a checking account and have a direct deposit placed in the account instead of me making my NFCU auto and visa payment through another bank. I have asked to have my auto payment moved to another day in the month but was told that NFCU can not change or reduce auto payments.",Incasso
2365394,"XXXX XXXX Reward offer a false promotion to cath a customer for their Hotels and credit card. I apply 1 mont ago for the XXXX XXXX credit card for the benefit to travel in their hotels and Saturday XXXX XXXX, i booked a trip directly for the XXXX for the hotel XXXX XXXX XXXX XXXX XXXX XXXX to XXXX and the air fare tickets, after that, i called a XXXX XXXX assistance to apply for the benefit ( Club level upgrade and {$100.00} credit ) and the operator told my that is impossible because i booked my travel from third party ( XXXX ). 
I sent to XXXX the evidence to show that my trip was booked in their website directly, and the receipt from XXXX ( XXXX XXXX partnership ), never from XXXX, but they did n't want to honored the reward offered. I explained to XXXX XXXX assistant step by step how i completed my purchase from XXXX and send us the evidence but i no have any positive answer to solve this issue.",Creditcard
1326612,"I disputed with Equifax and answered my own questions correctly but could n't dispute because it said I answered them wrong. I think I know about my own history. I disputed with XXXX but they have yet to even acknowledge my dispute- the information is either not an account of mine because I have n't had an active cell phone in my name in years or is time barred for reporting purposes/legal ramifications. The company, XXXX XXXX itself withdrew the collection and sent back to whatever company ( XXXX? ) that it bought the debt from. Yet the damage has been done to my score - on XXXX I lost XXXX points! Unbelievable that people -with no actual proof -can damage someone 's credit reputation. Good job credit bureaus!",Kredietregistratie
2144244,"Debt collector "" NCS , Inc., dba Noll Collection Service '' made misleading statements to me. First, they stated that medical debt is not discharged in a Chapter XXXX. This statement is false, and can be verified through legal research on your behalf. Second, I asked debt collector for a letter of the terms we discussed before payment. Debt collector tried to solicit, via email, a confession of judgment form. Debt collector tried to pass off a legal document as not legal process, which violates the FCDPA. Third, debt collector tried to increase the cost of the debt by collection on a fee for processing payments online. This attempt to collect debt beyond what was originally stated in the agreement creating the debt, and also violates the FCDPA.",Incasso
1866580,"I was approved for an fha loan where I was putting 20 % down and paying the upfront mip out of pocket at closing. This is the way I was approved. After closing I noticed that the mip was included in my loan amount. I have evidence of this entire episode. 
I contacted my loan officer and he said not to worry that he would take care of it. This is all in an email I have kept. Numerous times I had contacted the lender for this to be resolved. It is my understanding that the approval of my loan was changed after my loan closed, I have all the information saved for your review to proved that my loan information changed after my loan closed to make it look like I did n't want to pay upfront mip out of pocket ... I called FHA and they said to get with my lender and I did. They are trying to say this is the way it was. Not so ... 
I need help.",Hypotheek
2345030,"We traded and leased a new car from XXXX XXXX in XXXX, Wi on XXXX XXXX, 2016. As with any vehicle purchase agreement, the dealership ran a variety of credit approvals and created numerous documents for this transaction to occur. We secured financing from XXXX XXXX XXXX XXXX XXXX XXXX for our new vehicle and took delivery of it XXXX XXXX. We were told that ( Ford ) would be contacting us shortly ( XXXX3 weeks ) with a payment book. No contact happened. Concerned by the lack of contact, we phoned Ford on XXXX XXXX and again XXXX XXXX and again on XXXX XXXX. Each time they searched their systems and could not find our name, car ( vin # ) or transaction. "" We do n't have any record in our databases for your name or for the VIN number '' Explaining the situation we were told "" be patient, perhaps there is a delay '' On XXXX XXXX we received a letter from Ford credit saying that we were behind in payments and owed two months and were being reported to credit bureau for late payment. We contacted the contact in the letter and immediately paid the past due via electronic fund transfer. On XXXX XXXX we received another notice saying we were being reported to credit agency. This was after the monthly payment. XXXX car payments in two weeks by electronic deposit. 
XXXX XXXX XXXX Company has completely failed internally to handle our sales transaction! Most importantly they have caused undue stress and damage to our credit rating by making false reports! Unacceptable! And when contacting XXXX again about this, their response is : "" you can contact the credit bureau and request a change '' Complete XXXX!",Consumentenkrediet
2064961,"My hardship began with unemployment starting in XX/XX/XXXX through XX/XX/XXXX. I became employed at my current employer XX/XX/XXXX and worked with my lender to complete a modification as I was unable to pay the amount due at the end of my unemployment deferral/forbearance. Things were going ok as I was attempting to get caught up on my other debts that I fell behind on during unemployment. XX/XX/XXXX I had unexpected vehicle repairs at a cost of {$900.00} then during the winter months my electricity bill sky rocketed to $ XXXX- {$400.00}. I have lived at my home for 6 years and the most my electric bill has been during the winter was {$250.00}. I was able to make some payments and sent 2 payments in the amount of {$1100.00}. I was advised the payments would be sent back to me and I would need one additional payment. I made contact to see when the payments would be sent back, as I was going to add the additional payment that was stated to be needed to it. I was advised that the money orders were sent back XX/XX/XXXX ( Saturday ) and was emailed a copy of the money orders and the letter attached with them. However, I never received my payments, nor the letter that was emailed showing them being sent back on XX/XX/XXXX. I called again and advised I had still not received my payments ; this was around XX/XX/XXXX. I was advised at this time that I would have to produce 2 payments instead of the 1 I was previously told no later than XX/XX/XXXX. I advised the agent that I could do that contingent upon receiving my 2 payments and I had a payday on XX/XX/XXXX. The agent advised that it needed to be submitted by XX/XX/XXXX. Foreclosure began on XX/XX/XXXX. 
I sought assistance from the NC XXXX and was denied. I continued to work with my lender and advised I still had not received my money order or the notice that stated were sent XXXX. I consulted with my bank to see if the money orders had been cashed. They advised no, but I would have to wait 90 days from the date I purchased the money orders before I could submit a refund request. The money orders where purchased XX/XX/XXXX, so I was unable to complete a request until XX/XX/XXXX and by that time my account was at 9 months past due and I was unable to make the full amount due or qualify for a repayment plan. I am currently seeking other employment, but no luck just yet.",Hypotheek
1306786,"Sold me a vehicle, insisted an insurance payment was included in the payments for the vehicle, continues to collect money for it wo n't provide a policy number, also "" guaranteed '' me that it was in tip top shape, and that all needed repairs were seen to before the car made it to the lot, I have put 800 dollars in repairs in 5 months for things I was told were already repairs. I had taken the vehicle to the service department on multiple occasions, was told nothing was wrong, only to be inspected by a licensed third party and fail insurrection for multiple safety issues, still shakes profusely at medium to high speeds, I returned the vehicle and they have contacted me XXXX times in less than a week, and have begun to text me on my personal line as well, they are attempting to force me into admitting it 's a repossession, rather than voluntarily returned due to being suckered into a contract under false representations of repairs warranty and insurance coverage being included and it was not. I was also told that every successful payment will be reported to creditors and not XXXX of them was ever reported XXXX, I was promised that it was a credit building operation.",Incasso
1478669,experianXXXXXXXXXXXX XXXXstatus showing : collection/charge off ( should be unknown ) debt was included in chapter XXXX bankruptcy filed XXXX.,Kredietregistratie
1363960,Wells Fargo did not credit my payment to my account correctly and reported a XXXX day to the credit bureaus in error. And charged me a late payment fee,Creditcard
1623612,"Dear Sir or Madam, In early XXXX this year, I applied for the US Bank XXXX XXXX credit card. I thought that the package offered by this credit card was attractive and decided that it was worth both a hard credit pull on my credit history and the {$75.00} annual fee that comes with the XXXX XXXX XXXX XXXX XXXX XXXX Card. 

Fast forward two months, the main perk of this card is cancelled : "" Enjoy Bonus Award Nights when you redeem your Gold Points for Award Stays ''. I recently tried to book an award using the "" Bonus Award Night '' which enabled me to have a second night for free on a two-night-or-longer stay and indeed realized it was no longer offered. This was a tremendous option as I could get up to XXXX nights per year free at more than XXXX XXXX XXXX hotels worldwide. Upon investigation, I see that it was discontinued in early XXXX. This is a mere two months after I applied for the credit card. I thought regulations prevented credit card companies from unilaterally changing the terms of the contract during the first year the account is opened. 

In any case, when I applied for the card, it was stated unequivocally that I would "" enjoy all this after paying {$75.00} annual fee ''. I lived up to my part of the contract and paid the fees. However, I never received the benefit because US Bank decided to cancel those. 
As a result, I am writing to get compensation for this. I suffered a hard credit pull that will stay with my credit history for two years. I paid the annual fee that promised bonus night. But I will never be able to enjoy what I paid for. 

In addition, US Bank changed the term of the contract a mere eight weeks after I applied, implying that they knew about the impending change long before I applied but were still happy to collect the annual fee money without telling prospective customer. I think this behavior is unethical. 

My regards, XXXX XXXX",Creditcard
2033095,"Hi, On XXXX XXXX, I opened a Citigold checking account with a promotion code I had received, namely XXXX. According to the promo, I was promised XXXX XXXX miles upon completion of certain criteria, which I met XX/XX/XXXX. I had contacted Citi multiple times since then. Each time, they told me that I am eligible for the promotion, that I met all the requirements, and that the miles would appear in the next statement cycle. Namely, I was told in XX/XX/XXXX that the miles would appear by XXXX XXXX, was told in XX/XX/XXXX that the miles would appear by XXXX XXXX, and told in XXXX that the miles would appear by XXXX XXXX. I have attached evidence of one such letter from Citi. 
As of the date of the complaint, the miles have still not been rewarded, despite having been promised multiple times that they will be. Given that Citigold is Citi 's highest banking tier, I should have been treated with more courtesy - namely, given what I was contractually promised, after having met the requirements for the offer.",Bankrekening
2317694,I have tried for seven yrs to get a lower interest rate from Wells Fargo the last time I was helped or screwed was last year I ask for a loan Modification and boy I got one the lady at Wells Fargo told me to take it or move out.She went up on my interest rate and went up on my yrs she added ten yrs to my loan instead a lower interest rate to help me. I was in the area were the states were hit hardest. I was underwater but she had no HEART for anything but Wells Fargo the Government gave them money to help people but they did not I have never seen such XXXX crooks in my life I begged for a lower rate but no we can not help you. I did not qualify for any government programs. But I live in the US and pay taxes in US. It is a shame that they get bailed out and I can not get a lower rate. And XXXX is just as bad they say we can help you we will talk to Wells Fargo but they just let them treat people anyway they want to. The government owns the loan but has no say so about the way Well Fargo treat it customers.They make millions and can not help the people that is hurting.I have really tried for a lower interest for the several yrs and I know they can help me but they want they had rather me move and sell my home and loose money because it is the US government losing the money not Well Fargo. Thank XXXX,Hypotheek
1483623,"On XXXX XXXX and XXXX XXXX, 2015, I accidentally made duplicate payments on my account. The duplicate payment was applied to my Pay Over Time balance. After some difficulty, I was finally able to have XXXX payment reversed. However, the reversed payment was added to my minimum balance due XXXX XXXX, 2015, meaning that the payment was never really reversed ( now I 'm expected to repay the payment by XXXX XXXX ).",Creditcard
2021995,I do n't know where this is coming from. I just got {$550.00} delinquent payment on my credit history.,Incasso
1779150,"My wife made a purchase at Kohls in XXXX. Indiana on XXXX in the amount of {$53.00} using Kohls credit card Received a statement from Kohls in XXXX 2015 with a balance of {$53.00} Paid with a check to Kohls Payment Center on XXXX Check # XXXX from XXXX, XXXX. 

A bank statement fro XXXX XX/XX/XXXX showed ; '' Electronic Check XXXX CAPITAL ONE ARC ( CHECK PYMT ) XXXX '' Since that time we have received threatening phone calls up to three times every day at dinner times and at bed times that we owe Kohls money.",Incasso
2114746,"I am filing a complaint because my Mortgage Insurance Company raised our Insurance {$140.00}, after we filed a claim for Hail Damage on our Home. The Increase took place immediately after our home was damaged because of a Hail Storm hit our Property. We do n't feel like its fair to raise our Mortgage Payment {$140.00} after the storm hit our House. Our Payment increased from {$1300.00} to {$1500.00} from XXXX 2016 to XXXX 2016.",Hypotheek
1865242,XXXX XXXX XXXX is mis reporting to Experian a collection that is 7 years old. It is a reporting a balance of {$500.00} with a date of last activity of XX/XX/XXXX in error.,Kredietregistratie
2319459,"I was charged a late payment for sending in a double payment on XX/XX/XXXX so I called them ( the person I talk to said this has been happening to a lot of people that send in extra payments ) I told him I put on the slip, payment and on the next line I put extra principal payment and they charged late fee? I called them on XX/XX/XXXX and they mailed me my late fee back. So I sent them my payment {$460.00} PLUS {$20000.00} for principal and the next statement on XX/XX/XXXX did not apply anything to my loan everything said Unapplied ( {$20000.00} ) and I am still charged interest on the original loan amount I oued in XXXX XX/XX/XXXX I got letter for wells fargo saying I requested loan modification, and I NEVER requested that, you would think they would realize I can afford my payment when I send an extra {$20000.00} with my payment .I FEEL LIKE THEY ARE COVERING SOMETHING UP, The new statement I received has the balance of XXXX but they put on XX/XX/XXXX that I have unapplied {$20000.00} please help I do n't know what to do? Also my other home with XXXX charged me 3 late payments last year for making double payments, I had to call them 3 times to get it reversed and and they kept saying my mortgage is with XXXX ( they are a loan serving co ) .i wonder how many people they do this to that dont pay attention to there statement.",Hypotheek
1429576,"I have had my identity stolen. The Experian dispute processing is not consumer friendly. You can not dispute online, ( as soon as you select "" identity theft '' as the cause for your dispute, the system prevents you from submitting and demands you call their XXXX number ). Once you call the listed XXXX number, there are NO options to talk to someone or report identity theft. It directs you BACK to the website. 

I had to submit the dispute as a 'regular ' dispute and indicate identity theft in the comments and provided supporting documents. The dispute result took only XXXX hours, and they declined to acknowledge the dispute as valid, and the fraudulent activity remains on my credit report. 

I have had the SAME issue with XXXX, but the results took longer than XXXX hours. XXXX is the ONLY bureau to actually assist me, and the only bureau to have human customer service agents on their XXXX numbers.",Kredietregistratie
1771973,"Complaint is in regard to Portfolio Recovery Associates, on a credit card account for XXXX. XXXX account # XXXX, issuedthru XXXX XXXX XXXX. 
I have tried to call Portfolio Recovery, about a dozen calls in all, they flip your call from one rep to another, and / or disconnect the call. I have asked to speak to a supervisor, XXXX XXXX, to no avail. They send you to their PRA Resolution website which does not allow me to submit the complaint. 
I am enclosing XXXX pages of documentation. 
First XXXX pages are letter sent to me on XXXX/XXXX/XXXX along with refund check of {$160.00}. Amount of payment is incorrect according to paragraph XXXX of their letter, that states that the refund is in accordance with the consent order reached with CFPB, and that the refund amount covers payments made in the first 60 days. 
They keep telling me that the amount they sent was DETERMINED by CFPB, and refer me to you. 
XXXX XXXX and XXXX of my documents are copies of settlement agreement dated XXXX/XXXX/XXXX. First 2 payments scheduled are XXXX/XXXX/XXXX and XXXX/XXXX/XXXX. 
FIRST 2 PAYMENTS WERE MADE WITHIN 42 DAYS AFTER AGREEMENT MADE, BY PHONE. 
XXXX XXXX and XXXX of the attached documents are copies of XXXX XXXX XXXX statements that show that payments of {$160.00} were actually withdrawn fom my account electronically on XXXX/XXXX/XXXX and XXXX/XXXX/XXXX, for the benefit of payee Portfolio Recovery. 
SINCE THEY RECEIVED 2 PAYMENTS TOTALLING {$320.00} IN THE FIRST 42 DAYS FROM AGREEMENT / ARRANGEMENT MADE BY PHONE, I FEEL THAT I AM DUE ANOTHER {$160.00} REFUND CHECK, AS PER TERMS OF CONSENT ORDER. 
IN ADDITION, AS YOU CAN SEE ON XXXX/XXXX/XXXX LETTER SENT TO ME THEY HAVE FAILED TO LIST CONTACT PHONE NUMBER FOR CFPB, AND OR WEBSITE FOR CFPB, FOR FURTHER FOLLOW-UP. 

Please enforce the consent order terms to the fullest extent. If they are trying to XXXX me, they are doing it to others, as well. 

Thank you, in advance, XXXX XXXX ( XXXX ) XXXX Email : XXXXXXXXXXXX",Incasso
1829615,"now I understand why the FCRA was made because these companies are full of abuse and only want to make money off of inaccurate information! I disputed twice with all XXXX bureaus and I had a few deletions but then they were reinserted on my file and I was never notified and they have to do it within 5 business days of reinsertion. Are they willing to sign an affidavit swearing under oath they sent me something? I get all of my mail and I received all the mail from them except for that. they did n't send me anything and by law they must remove it. not only that, but they did n't send me the procedure they used to verify these items and seeing my name on a screen does not qualify as verification. I asked for the documentation and they did n't provide it. they have a job to make certain that the information on my report is correct and not only that, they have to make sure that the info they receive from the creditors is correct and they did n't. I do n't know what this bankruyptcy is either and the only response is that it stays on my file 7-10 years. did I ask how long it stays on? No I did n't. I have already complained to the AG for my state and I will make a press release. they are treating me unfairly and are breaking the law! 

transunion reinsertion : XXXX XXXX XXXX",Kredietregistratie
1368687,"On XXXX XXXX, XXXX, I sent a certified letter to XXXX XXXX. XXXX, vice president/trial counsel of Fidelity National Law Group, assignee to XXXX Receivables requesting them to verify a debt that has started in XXXX, but until now I have not received anything from them. They placed lien on my property in XXXX and XXXX but failed because the SSN who owes the debt was not mine. They also tried to foreclose on my property thereafter, and that also failed. This debt was not even ever in my credit report. What should I do next? Will you please help me?",Incasso
1602360,"We are XXXX and XXXX, A new company, Ditech has bought our mortgage from Greentree. Since then they took extra money held in our escrow acct. that should have stayed there to pay our Property Tax and or our Mortgage Insurance and sent us a check. We did n't realize that this would put us behind later on. Now they have raised our monthly payment. To make matters worse we have sent them More than enough extra money in the last 3 to 4 months to put in escrow to take care of the shortage and hopefully LOWER our monthly payments!! NEITHER HAS HAPPENED AND THEY DO N'T SHOW THE EXTRA MONEY WE PAID ANYWHERE ON OUR STATEMENTS!!! IT 'S AS IF THEY HAVE JUST POCKETED IT!!! NUMEROUS CALLS TO THEM HAVE HELPED!! 
WHAT CAN WE DO? WHO CAN HELP? DO WE NEED AN ATTORNEY OR CALL THE LAW IN AS IT SEEMS LIKE WE ARE BEING EXTORTED!!! 
PLEASE CAN YOU HELP US???",Hypotheek
2277065,"In less than twenty-four ( 24 ) hours Bank of America is intending to conduct a Trustee Sale on the XXXX Deed of Trust, which is ninety ( 90 ) months past due. 
Today, XX/XX/XXXX, Bank of America Appeals Department, Appeals Specialist XXXX, confirmed no Appeals Department determination based on the XX/XX/XXXX appeals review has been issued to me to date. 
Bank of America has not represented to me the scheduled Trustee Sale has been or is going to be cancelled. 
Bank of America has not admitted to any wrong-doing during and throughout the loss mitigation processes. 
Bank of America does not have the right, as a matter of law, to claim ownership and, therefore, any right to sell the debt associated with the XXXX Deed of Trust at Trustee Sale. 
All previously mentioned resolutions are desired and mandatory. 
If I did default on Bank of America, it was ninety ( 90 ) months ago. 
I own my property and home under a claim of adverse possession in accordance with the laws of the State of California.",Hypotheek
2230353,"Describe what happened so we can understand the issue ... 
I paid XXXX bills at Bank of America on the XXXX. I paid through their online billpay service. XXXX was the closing date for the month. Bank of America credited the XXXX payments for XXXX although I was paying XXXX bill as presented on bill pay. The next day I receive XXXX more bills for XXXX. I called on XXXX and I was told that they could n't switch the payment over to XXXX and that it would be "" much more complicated than that ''. The whole process will take 5 additional business days ( with weekends that is 9 more days ). They would now need to credit the XXXX payments back and I would need to repay them again. The whole process would take several days in addition to me providing my checking account and routing numbers over the phone to a complete stranger. I asked to speak to a manager and continue to be on hold for the manager. I do n't want to lose the days of interest as they are figuring this out. I also paid the bill online and was told "" never to pay my bill on the closing date ''. I held for the manager for another 10 minutes and was told the same thing. I paid my bill that was presented to me for XXXX online. It showed the minimum balance due. I then received XXXX more bills for XXXX the next day. I do n't want to wait 5 business days more to refund for a payment that was made 3 days prior. That is 8 days of additional interest. Both reps. at Bank of America can not just credit the payment for XXXX? 
Consent to publish the description of what happened? Consent provided Issue Billing statement Date of incident XXXX/XXXX/2016",Creditcard
2413622,"I tried to open a one year CD for {$2500.00} with the Capital One Bank on XX/XX/2017. 
I was told that before a CD account could be opened as a joint account both owners would have to be verified by Capital One Bank through a deposit in their checking account. My wife and I both have a joint checking account with the XXXX. I was told that both owners of this CD must be verified by Capital One Bank before, they would transfer the {$2500.00} from our joint checking account. My wife XXXX XXXX spent several hours on the telephone with several Capital One Bank employees providing them with the required information, that is date of birth, Social Security Number, XXXX Account and her Capital One Credit Card. She had established an old Sign In Name that was used more than 5 years ago when she had a Capital One account which she closed 5 years ago. The Capital One Bank employees that she talked to could not correct this problem and would not verify that she was the joint owner of the New CD that I wanted to establish with Capital One Bank. 
They then transfered the {$2500.00} from my XXXX checking account, but stated that they are still not going to open the CD account because they can not verify the identity of my wife, XXXX XXXX. Capital One Bank stated that they will not release my money back to XXXX Checking Account or open the requested one year CD for {$2500.00}. My money has been placed ON HOLD by Capital One Bank",Bankrekening
1994259,"A representative name XXXX from a company name ADR Group called my mother in law and said I was being sued and going to jail and that I have a debt to pay. When she asked where from XXXX would n't tell her. All he said was take his name and number and have me call him. I called the company immediately and spoke to XXXX different representatives. The second rep name XXXX said I had to pay a credit card debt. I asked what was the name of the company and he said XXXX. I said I do n't have or had a credit card name XXXX. I said what is the phone number to the company, how much do I owe, and what is the account number. XXXX gave me account number that turns out to be bogus. He would n't give me the phone number or tell me the balance owed or when I alleged got this card. So I XXXX premier phone number. I gave them the alleged credit card number and my social. And the representative from premier said I do n't have a account with them and that the company was fraud scam and do n't pay them anything. I said I did n't and immediately called ftc.",Incasso
2053853,"My sister was alerted via mail by Chase Bank that they were closing several of her accounts established during her childhood XX/XX/XXXX at what was then Bank One in XXXX. 

I have similar accounts and did not get such a letter. 

She immediately went to a Chase Bank branch in XXXX, Texas to get a cashier 's check to close her accounts. She then phoned me and encouraged me to do the same thing. 

That same day I went into a Chase Bank branch in XXXX XXXX, California to ask for the money in my account. The banker manager started the process and then said we needed to call a Chase Bank corporate phone line. 

The representative at the phone center said that because there was 'fraudulent activity ' on the account I could n't make a withdrawal. 

They then said a check was to be issued on XX/XX/XXXX that would be mailed to me for the balance in the account. 

To this day, now many weeks after going into the bank and being promised my money, I have not received a check and I do n't believe that it was ever issued. 

I am beyond upset about this treatment and need your help in getting my money back.",Bankrekening
2114526,"In XXXX XXXX I contacted the wells Fargo bank manager in XXXX that I needed to open a savings account in my XXXX year old mothers name. I was promptly informed that I would need my mothers ID as well as mine to do so. I had to return home to retrieve my mothers ' information. Since XX/XX/XXXX I have had Power of Attorney for her and had filed a copy of the document with Wells Fargo at that time. At the time of filing, The bank had their attorneys look over the document to determine if anything needed to be done. My mothers account ( XXXX XXXX XXXX ) was sent up as a checking account and noted as a Trust. I can not be listed on that account as I am a recipient of the Trust, however, the Bank allowed me to pay her bills and expenses for her personal and business activities from there with out question as her Social Security Check and Retirement Checks all deposit into that account! I have been doing this since XX/XX/XXXX. 
The ( New ) branch Manager of the bank informed that she had no file of the Power of Attorney and that I was not authorized to get into my mothers funds! I did not have a copy of the document on me and was not about to make a THIRD trip back to my house to produce the document as the bank should have had it on file somewhere! 
The manager became quite rude with me and told me that I was committing fraud by not producing the paperwork. I left the bank telling the branch manager that I would simply take our business elsewhere! 
A few weeks later I get a visit from the State Department of Family Services investigating me for fraud and even questioning whether I was her son ( our last names are different ). The complaint was filed by Wells Fargo Bank. 
Needless to say I showed proper documentation to DFS and the closed the investigation. Contacting DFS and filing a complaint was and is way above the duty of the bank! This caused a lot of stress on me and my mother and was completely unnecessary. 
For a company that is currently under indictment for fraud of is customers, You have a lot of XXXX!!",Bankrekening
1546350,"They call repeatedly giving me false answers to my questions below is the timeline just over the past XXXX weeks-Talked to a rep on XXXX said they called the creditor and they said they would settle for XXXX and said my credit report will show PIF but the creditor will not agree to remove it off my credit and will remain on there till date expected to be removed unless I pay full amount. I asked my credit counselor if this was the best thing to do she said no not to pay it unless they agree to remove it completely. 
Talked to a rep asha on XXXX told them about the conversation I had with the other rep and told them what my counsel had told me and they said let me place u on hold to ask my supervisor to make sure the debt can be removed got back on the phone and stated supervisor approved for her to put a note on the account about the deletion told her before we proceed I need that in writing said she would email a document over to me and call me back the call was at XXXX per phone records. I never received the documentation via email. Called asha back at XXXX stating I have not received the document no answer left a message. Called me back at XXXX left me a VM saying she needed more information from me before she sends the letter. XXXX called me saying he was the operations manager and to call him back called back spoke to him he said they do not do settlement offers like that and they wo n't be able to delete it unless I paid the full amount. I became frustrated at him since I clearly was n't told that not even an hour before said that he would call the creditor and ask. Never called back.",Incasso
1616444,"NAVIENT is in direct violation of my rights under the Fair Credit Reporting Act and the Fair Debt Collection Practices Act. My complaint is very simple, once I am granted a deferment on any student loan, NAVIENT automatically reports the account as 90 days late. Now how can that be without a 30 and 60 day late payment history before it. It 's because NAVIENT uses the credit reporting system illegally, using it as a means to destroy a person 's personal credit history without merit or recourse. This practice has been consistent for decades, and I will seek private counsel to file suit if necessary. My student loans are now and have been in payment deferment since I obtained them. 
NAVIENT IS VIOLATING MY FCRA AND FDCPA RIGHTS. I DEMAND A CFPB INVESTIGATION ON THIS ABUSIVE CREDIT REPORTING PRACTICE TO CEASE THIS ACTIVITY ON AMERICAN CONSUMERS!!! 
NAVIENT MUST DELETE ALL NEGATIVE CREDIT HISTORIES ON ME IMMEDIATELY AND PERMANENTLY!!!",Kredietregistratie
1296957,"After looking at my credit report, I saw a collection account that does not belong to me. This false information is ruining my credit and knowing full well this people did not do their job and allow people to just post false accounts on my report. They need to delete this information immediately and do a proper investigation as this information is not mine. The account is for XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX in the amount of {$250.00}.",Kredietregistratie
2156491,"I have two issues with Capital one. About a year and a half ago I had a hardship. I was a couple months behind on my payment. I have since got caught up. I have not missed a payment in over a year nor been late. This company promised to remove the late payments made two times on a recorded call. They did not honor their word. I called yesterday and requested an extinction do to hurricane XXXX. They were questioning me about what happened. I told them I am okay I did n't loose my house, although I have n't received my paycheck do to power outages and banks being down. I asked them to XXXX me until next week. The supervisor did n't care. He said NO sorry you have to pay your bill by XXXX/XXXX/XXXX. I do not feel either is correct. I have disputed the late payments with all major credit bureaus two times. I explained that to this supervisor. He said we do not do courtesy reporting as it is illegal. I explained to him the other two supervisors should n't have stated that as that is illegal to tell someone you will do something in regards to a hardship then go back on your word as that is discriminating. They are also charging me two interest fees, one for cash advance, and one for regular credit. I do not know if that is correct although I do pay my bills. They said I will continue to pay an extra interest on that cash advance until the card is completely paid off, I did the cash advance in XXXX. Please keep in mind I have n't missed a payment since my hardship. 

Best Regards, XXXX XXXX XXXX XXXX",Creditcard
1574230,"I started the process to try and have things removed from my credit report, I called and spoke to customer service at XXXX XXXX about the lates on this account. I was unaware of this many lates for this account. They said that I was only late 1 time. But on my credit report it shows 7.",Kredietregistratie
1877843,"Hello, XXXX XXXX XXXX started a credit card XXXX XXXX 2005 the Card number was XXXX The balance on this was covered full by a payment of XXXX and funds in our Merchant Service Account. of XXXX. This would have covered the account in full. This account was then to be removed from our credit as agreed by XXXX XXXX at XXXX XXXX XXXX, phone XXXX We would like the account removed from the Tradeline so our credit is no longer effected. The account no loner effects XXXX XXXX XXXX and only effect XXXX XXXX XXXX as we will refuse to every do business with XXXX until resolved.",Kredietregistratie
